doctor_id,drug_name,prescribed,age,gender,specialty_x,years_experience,location,hospital_affiliation,num_patients_per_day,prescription_volume,attended_drug_seminar,received_sample,drug_price_sensitivity,trust_in_pharma,brand_name,generic_drug_name,manufacturer,drug_type,average_cost_eur,efficacy_rating,side_effect_score,marketing_push,specialty_y
DOC0220,Drug_A,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0220,Drug_B,Yes,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0220,Drug_C,Yes,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0220,Drug_D,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0220,Drug_E,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0220,Drug_F,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0220,Drug_G,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0220,Drug_H,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0220,Drug_I,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0220,Drug_J,No,57,Male,Orthopedic,27,Suburban,No,23,205,Yes,No,1,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0221,Drug_A,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0221,Drug_B,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0221,Drug_C,Yes,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0221,Drug_D,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0221,Drug_E,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0221,Drug_F,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0221,Drug_G,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0221,Drug_H,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0221,Drug_I,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0221,Drug_J,No,54,Female,Pediatrician,7,Suburban,Yes,36,219,No,No,4,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0222,Drug_A,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0222,Drug_B,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0222,Drug_C,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0222,Drug_D,No,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0222,Drug_E,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0222,Drug_F,No,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0222,Drug_G,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0222,Drug_H,No,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0222,Drug_I,No,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0222,Drug_J,Yes,52,Female,Cardiologist,3,Urban,Yes,27,220,Yes,Yes,2,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0223,Drug_A,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0223,Drug_B,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0223,Drug_C,Yes,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0223,Drug_D,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0223,Drug_E,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0223,Drug_F,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0223,Drug_G,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0223,Drug_H,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0223,Drug_I,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0223,Drug_J,No,60,Other,Orthopedic,29,Urban,Yes,37,262,No,Yes,5,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0224,Drug_A,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0224,Drug_B,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0224,Drug_C,Yes,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0224,Drug_D,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0224,Drug_E,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0224,Drug_F,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0224,Drug_G,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0224,Drug_H,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0224,Drug_I,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0224,Drug_J,No,59,Male,Neurologist,24,Urban,Yes,13,265,No,No,5,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0225,Drug_A,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0225,Drug_B,Yes,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0225,Drug_C,Yes,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0225,Drug_D,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0225,Drug_E,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0225,Drug_F,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0225,Drug_G,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0225,Drug_H,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0225,Drug_I,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0225,Drug_J,No,64,Male,Neurologist,3,Rural,Yes,16,219,Yes,Yes,3,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0226,Drug_A,No,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0226,Drug_B,Yes,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0226,Drug_C,Yes,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0226,Drug_D,No,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0226,Drug_E,Yes,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0226,Drug_F,No,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0226,Drug_G,Yes,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0226,Drug_H,No,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0226,Drug_I,No,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0226,Drug_J,Yes,36,Other,Cardiologist,20,Rural,Yes,44,153,No,Yes,4,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0227,Drug_A,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0227,Drug_B,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0227,Drug_C,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0227,Drug_D,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0227,Drug_E,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0227,Drug_F,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0227,Drug_G,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0227,Drug_H,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0227,Drug_I,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0227,Drug_J,No,45,Other,Dermatologist,15,Urban,No,18,115,No,Yes,3,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0228,Drug_A,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0228,Drug_B,Yes,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0228,Drug_C,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0228,Drug_D,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0228,Drug_E,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0228,Drug_F,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0228,Drug_G,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0228,Drug_H,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0228,Drug_I,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0228,Drug_J,No,55,Other,General Physician,25,Rural,Yes,17,104,No,Yes,3,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0229,Drug_A,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0229,Drug_B,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0229,Drug_C,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0229,Drug_D,No,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0229,Drug_E,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0229,Drug_F,No,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0229,Drug_G,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0229,Drug_H,No,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0229,Drug_I,No,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0229,Drug_J,Yes,31,Other,Neurologist,30,Suburban,Yes,26,249,Yes,Yes,1,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0230,Drug_A,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0230,Drug_B,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0230,Drug_C,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0230,Drug_D,No,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0230,Drug_E,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0230,Drug_F,No,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0230,Drug_G,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0230,Drug_H,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0230,Drug_I,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0230,Drug_J,Yes,30,Male,Pediatrician,14,Suburban,Yes,26,225,Yes,Yes,5,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0231,Drug_A,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0231,Drug_B,Yes,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0231,Drug_C,Yes,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0231,Drug_D,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0231,Drug_E,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0231,Drug_F,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0231,Drug_G,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0231,Drug_H,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0231,Drug_I,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0231,Drug_J,No,41,Male,Pediatrician,7,Suburban,No,42,140,Yes,Yes,3,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0232,Drug_A,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0232,Drug_B,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0232,Drug_C,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0232,Drug_D,No,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0232,Drug_E,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0232,Drug_F,No,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0232,Drug_G,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0232,Drug_H,No,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0232,Drug_I,No,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0232,Drug_J,Yes,34,Female,Neurologist,17,Urban,No,41,71,Yes,Yes,1,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0233,Drug_A,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0233,Drug_B,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0233,Drug_C,Yes,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0233,Drug_D,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0233,Drug_E,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0233,Drug_F,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0233,Drug_G,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0233,Drug_H,No,66,Female,Dermatologist,20,Rural,Yes,17,150,No,No,4,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
